	IsDog	Age	HasName	NameLength	NameFreq	MixColor	ColorFreqAsIs	ColorFreqBase	TabbyColor	MixBreed	Domestic	Shorthair	Longhair	Year	Month	Day	Hour	Breed_Chihuahua Shorthair Mix	Breed_Domestic Medium Hair Mix	Breed_Domestic Shorthair Mix	Breed_German Shepherd Mix	Breed_Labrador Retriever Mix	Breed_Pit Bull Mix	Breed_Rare	Sex_Female	Sex_Male	Sex_Unknown	SexStatus_Flawed	SexStatus_Intact	SexStatus_Unknown	Weekday_0	Weekday_1	Weekday_2	Weekday_3	Weekday_4	Weekday_5	Weekday_6
10425	1	365.0	1	4	0.002828335733926935	1	0.008406442320282833	0.3118679690595552	0	1	0	0	0	2014	12	7	15.666666666666666	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1
10426	1	90.0	1	6	0.0015712976299594081	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2015	6	7	9.983333333333333	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
10427	1	1460.0	0	7	0.2858714154772817	0	0.012308498101348698	0.02406670456698882	0	1	0	0	1	2015	6	19	21.0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0
10428	0	60.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	0	0	2014	9	8	7.9	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
10429	0	30.0	1	5	0.0002095063506612544	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2014	5	16	4.783333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
10430	0	21.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2014	8	7	12.216666666666667	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
10431	0	7.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2014	6	6	10.65	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
10432	0	5840.0	1	5	0.0001571297629959408	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	3	24	8.016666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
10433	0	300.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2013	11	18	11.616666666666667	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
10434	0	2920.0	1	4	5.23765876653136e-05	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2013	12	3	10.133333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
10435	1	365.0	1	6	2.61882938326568e-05	1	0.025821657718999608	0.27462228883490963	0	1	0	1	0	2013	12	12	13.5	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
10436	1	730.0	1	2	0.00023569464449391123	1	0.012910828859499804	0.3637914104088067	0	1	0	1	0	2013	10	9	14.116666666666667	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
10437	1	1095.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	0	0	0	0	2015	1	12	12.5	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
10438	0	90.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	2	12	11.65	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
10439	1	1825.0	1	8	2.61882938326568e-05	1	0.012910828859499804	0.3637914104088067	0	1	0	1	0	2013	12	13	7.65	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
10440	1	1095.0	1	6	0.0001047531753306272	1	0.008406442320282833	0.3118679690595552	0	1	0	0	0	2014	11	21	14.7	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0
10441	0	730.0	0	7	0.2858714154772817	0	0.02016498625114574	0.015125674022774649	0	1	1	1	0	2015	8	27	6.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
10442	1	1460.0	1	10	2.61882938326568e-05	1	0.0024093230326044258	0.08811824900511654	0	0	0	0	0	2015	11	1	21.0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
10443	0	365.0	1	5	5.23765876653136e-05	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2014	2	13	8.666666666666666	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
10444	0	30.0	1	4	0.00039282440748985203	0	0.0617781851512374	0.1645218529812049	1	1	1	0	0	2015	6	27	15.566666666666666	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
10445	0	365.0	1	4	0.00018331805682859762	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	10	27	7.116666666666666	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
10446	1	365.0	1	3	0.0013617912792981538	1	0.029173759329579677	0.3744551828690544	0	0	0	0	0	2015	12	20	12.933333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
10447	0	60.0	1	6	0.00013094146916328402	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2014	9	26	12.45	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
10448	0	28.0	0	7	0.2858714154772817	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2015	6	8	15.333333333333334	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
10449	1	2190.0	1	3	0.0013617912792981538	1	0.025821657718999608	0.27462228883490963	0	1	0	0	0	2014	7	22	13.383333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
10450	1	60.0	1	4	7.85648814979704e-05	1	0.003168783553751473	0.30700983685634053	0	0	0	0	0	2014	3	14	8.6	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0
10451	0	60.0	1	6	0.00047138928898782245	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	5	25	10.85	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
10452	0	21.0	1	6	0.00013094146916328402	0	0.006678014927327484	0.004823677364893965	0	1	1	1	0	2015	5	22	11.316666666666666	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
10453	0	60.0	1	6	0.0002095063506612544	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2014	6	1	13.516666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
10454	1	730.0	1	3	7.85648814979704e-05	1	0.012334686395181354	0.32316915602873536	0	1	0	0	0	2015	6	25	10.133333333333333	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0
10455	0	730.0	1	3	2.61882938326568e-05	1	0.10587927196543145	0.4983720088893483	0	1	1	0	0	2014	3	9	8.016666666666667	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
10456	0	60.0	1	4	0.0001047531753306272	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2015	7	11	12.85	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
10457	0	60.0	1	8	5.23765876653136e-05	1	0.016472436820741128	0.3338157010698227	1	1	1	1	0	2015	9	1	14.416666666666666	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
10458	0	60.0	1	6	0.00013094146916328402	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2013	11	26	12.083333333333334	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
10459	1	730.0	1	6	0.0012832263978001834	0	0.02383134738771769	0.07535273140730787	0	1	0	1	0	2015	12	22	9.65	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
10460	0	30.0	1	5	5.23765876653136e-05	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2013	12	18	12.233333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
10461	0	365.0	0	7	0.2858714154772817	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2014	11	25	15.716666666666667	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
10462	0	1460.0	1	7	0.0011784732224695562	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2014	11	7	11.266666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
10463	1	30.0	0	7	0.2858714154772817	1	0.001440356160796124	0.221406791048633	0	1	0	0	0	2016	2	5	8.183333333333334	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0
10464	1	180.0	1	5	0.0001571297629959408	1	7.85648814979704e-05	0.03683222216479749	0	1	0	0	0	2014	1	11	13.133333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
10465	0	240.0	1	6	0.00023569464449391123	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	12	13	11.266666666666667	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
10466	1	365.0	1	5	0.0001571297629959408	1	0.10587927196543145	0.4983720088893483	0	0	0	0	0	2013	11	9	11.15	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
10467	0	90.0	1	7	0.0003142595259918816	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	9	7	16.366666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
10468	1	90.0	1	5	5.23765876653136e-05	1	0.014586879664789838	0.3744551828690544	0	1	0	0	0	2014	9	7	13.766666666666667	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
10469	1	60.0	1	4	0.0001047531753306272	1	0.017310462223386145	0.46362430444295144	0	0	0	0	0	2015	12	20	15.433333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
10470	1	150.0	0	7	0.2858714154772817	1	0.02629304700798743	0.3575206298344445	0	1	0	0	0	2015	7	31	11.55	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0
10471	1	1825.0	1	7	2.61882938326568e-05	1	0.014586879664789838	0.3744551828690544	0	1	0	0	0	2015	11	20	9.866666666666667	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0
10472	0	28.0	0	7	0.2858714154772817	1	0.02474793767186068	0.4983720088893483	0	1	1	1	0	2015	6	29	10.933333333333334	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
10473	1	3285.0	1	5	0.0015451093361267512	1	0.002487887914102396	0.22333626199459058	0	1	0	0	0	2014	4	8	10.083333333333334	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
10474	0	14.0	0	7	0.2858714154772817	1	0.02474793767186068	0.4983720088893483	0	1	1	1	0	2015	9	15	15.183333333333334	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
10475	0	60.0	1	4	5.23765876653136e-05	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2013	11	16	11.283333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
10476	0	30.0	0	7	0.2858714154772817	1	5.23765876653136e-05	0.3290437059624098	1	1	1	1	0	2014	7	25	12.766666666666667	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
10477	1	3285.0	1	5	2.61882938326568e-05	0	0.012308498101348698	0.02406670456698882	0	1	0	0	0	2015	7	1	9.383333333333333	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0
10478	1	1095.0	1	4	0.00026188293832656804	0	0.02794290951944481	0.022137233621031233	0	0	0	1	0	2015	12	21	15.916666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
10479	1	30.0	1	7	0.0042686918947230585	1	0.025821657718999608	0.27462228883490963	0	1	0	0	0	2016	2	6	15.083333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
10480	1	365.0	1	4	2.61882938326568e-05	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2014	7	27	6.916666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
10481	1	730.0	0	7	0.2858714154772817	1	0.02629304700798743	0.3575206298344445	0	1	0	0	0	2015	2	23	9.466666666666667	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0
10482	0	2.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	9	3	12.333333333333334	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
10483	1	90.0	1	5	2.61882938326568e-05	0	0.02343852298022784	0.1645218529812049	0	1	0	0	0	2015	11	27	10.866666666666667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
10484	0	7.0	0	7	0.2858714154772817	0	0.01613198900091659	0.058418178372697985	1	1	1	1	0	2014	6	4	13.733333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
10485	1	730.0	1	6	0.0004190127013225088	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2015	5	25	21.0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
10486	1	4015.0	1	6	0.0016498625114573786	0	0.02794290951944481	0.022137233621031233	0	1	0	0	0	2013	11	16	8.4	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
10487	1	2555.0	1	7	2.61882938326568e-05	1	0.016341495351577844	0.3637914104088067	0	1	0	0	0	2014	12	24	8.166666666666666	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
10488	1	150.0	1	9	0.0003142595259918816	0	0.02794290951944481	0.022137233621031233	0	0	0	0	0	2014	11	30	8.533333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
10489	0	21.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2014	10	1	11.383333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
10490	1	1825.0	0	7	0.2858714154772817	0	0.00581380123084981	0.015005082088652298	0	1	0	0	1	2014	9	17	10.466666666666667	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0
10491	1	60.0	0	7	0.2858714154772817	0	0.02383134738771769	0.07535273140730787	0	0	0	0	0	2013	10	6	9.266666666666667	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
10492	1	730.0	1	5	2.61882938326568e-05	1	0.0329186853476496	0.46362430444295144	0	0	0	0	0	2015	4	14	11.133333333333333	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0
10493	0	60.0	1	5	2.61882938326568e-05	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	7	8	14.95	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
10494	1	3650.0	1	8	0.00026188293832656804	1	0.029173759329579677	0.3744551828690544	0	1	0	0	0	2014	8	4	14.283333333333333	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
10495	0	30.0	1	5	5.23765876653136e-05	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	11	19	12.633333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
10496	0	2190.0	1	6	0.00036663611365719525	1	0.0009427785779756449	0.3338157010698227	0	1	1	1	0	2014	8	8	13.133333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
10497	1	2920.0	1	7	0.0001571297629959408	0	0.005368600235694645	0.012765517597808673	0	1	0	0	0	2014	6	19	14.183333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
10498	1	365.0	1	5	0.00039282440748985203	0	0.02794290951944481	0.022137233621031233	0	0	0	0	0	2014	1	5	12.3	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
10499	1	28.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	0	0	0	2014	12	16	11.3	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
10500	0	365.0	1	9	0.0001571297629959408	0	0.031085504779363626	0.034713249608076216	1	1	1	1	0	2015	12	17	12.466666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
10501	0	120.0	1	3	5.23765876653136e-05	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2013	12	10	9.383333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
10502	1	60.0	1	5	0.0008904019903103313	1	0.025821657718999608	0.27462228883490963	0	1	0	0	0	2014	12	17	14.566666666666666	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
10503	1	1095.0	1	6	2.61882938326568e-05	1	0.0329186853476496	0.46362430444295144	0	1	0	1	0	2015	12	19	14.966666666666667	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
10504	0	730.0	0	7	0.2858714154772817	0	0.0013879795731308105	0.000964735472978793	0	1	0	0	0	2013	12	19	9.116666666666667	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0
10505	0	60.0	1	5	0.0008904019903103313	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2015	6	7	10.3	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
10506	0	90.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2014	10	22	5.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
10507	1	365.0	1	5	0.0001571297629959408	1	7.85648814979704e-05	0.23987458438851278	0	1	0	0	0	2015	9	22	15.316666666666666	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
10508	1	1460.0	1	5	0.0051067172973680765	0	0.08550477936362445	0.19926955742760177	0	0	0	0	0	2015	1	1	11.883333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0
10509	1	1460.0	1	7	0.00065470734581642	1	0.014586879664789838	0.3744551828690544	0	0	0	0	0	2014	12	14	9.1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
10510	0	730.0	1	5	0.00039282440748985203	0	0.01613198900091659	0.058418178372697985	1	1	1	1	0	2014	8	29	13.35	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
10511	0	365.0	0	7	0.2858714154772817	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2015	11	5	6.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
10512	0	14.0	0	7	0.2858714154772817	1	0.03490899567893152	0.46362430444295144	1	1	1	1	0	2015	10	20	14.2	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
10513	1	365.0	1	5	2.61882938326568e-05	1	0.020191174544978395	0.46362430444295144	0	0	0	0	0	2014	2	9	13.5	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
10514	1	365.0	1	4	0.00023569464449391123	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2015	12	21	14.45	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
10515	0	2555.0	1	6	0.0003142595259918816	0	0.01859368862118633	0.013816390166589143	0	1	0	1	0	2015	3	20	8.016666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
10516	1	365.0	1	10	2.61882938326568e-05	1	0.016341495351577844	0.3637914104088067	0	1	0	0	0	2014	5	27	11.433333333333334	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
10517	0	1460.0	0	7	0.2858714154772817	0	0.017650910043210684	0.058418178372697985	0	1	1	1	0	2016	1	8	15.983333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
10518	0	60.0	1	5	0.00065470734581642	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	8	17	15.133333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
10519	1	365.0	1	6	0.0003142595259918816	1	0.003168783553751473	0.30700983685634053	0	1	0	0	0	2014	3	2	10.95	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
10520	1	730.0	1	6	0.00023569464449391123	0	0.009087337959931911	0.1645218529812049	0	0	0	0	0	2013	10	10	7.3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0
10521	1	270.0	1	7	2.61882938326568e-05	1	0.0329186853476496	0.46362430444295144	0	1	0	0	0	2015	7	4	14.083333333333334	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0
10522	1	365.0	1	6	0.0004190127013225088	1	0.017310462223386145	0.46362430444295144	0	1	0	0	0	2016	2	20	21.0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0
10523	0	21.0	0	7	0.2858714154772817	0	0.012413251276679324	0.009767946663910279	0	1	1	1	0	2014	4	17	10.5	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
10524	1	1095.0	1	7	5.23765876653136e-05	1	0.025821657718999608	0.27462228883490963	0	1	0	1	0	2013	11	7	8.433333333333334	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
10525	0	60.0	1	10	7.85648814979704e-05	0	0.017650910043210684	0.058418178372697985	0	1	1	1	0	2015	7	8	14.866666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
10526	1	730.0	1	4	0.00039282440748985203	1	0.02629304700798743	0.3575206298344445	0	1	0	0	0	2015	6	26	12.383333333333333	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0
10527	0	7.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	6	30	13.633333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
10528	0	30.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	0	0	2015	2	20	12.916666666666666	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
10529	1	365.0	1	9	0.00036663611365719525	0	0.03490899567893152	0.2991024514617465	0	1	0	0	0	2015	5	17	15.9	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
10530	0	730.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2014	11	25	15.65	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
10531	0	730.0	0	7	0.2858714154772817	0	0.01859368862118633	0.013816390166589143	0	1	1	1	0	2015	10	7	9.95	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
10532	1	60.0	1	4	0.00028807123215922483	0	0.02794290951944481	0.022137233621031233	0	0	0	0	0	2014	7	1	14.683333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
10533	1	180.0	1	7	0.00018331805682859762	0	0.005368600235694645	0.012765517597808673	0	0	0	0	0	2013	12	10	14.95	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0
10534	0	1460.0	1	7	0.00028807123215922483	0	0.031085504779363626	0.034713249608076216	1	1	1	0	1	2015	11	15	14.7	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
10535	0	120.0	1	8	0.00034044781982453846	0	0.02016498625114574	0.015125674022774649	0	1	1	1	0	2014	1	3	10.8	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
10536	1	270.0	1	4	0.00018331805682859762	0	0.08550477936362445	0.19926955742760177	0	0	0	0	0	2014	12	20	15.283333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
10537	1	365.0	1	6	0.0001571297629959408	0	0.08550477936362445	0.19926955742760177	0	1	0	0	0	2015	7	13	14.95	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
10538	1	1825.0	1	3	2.61882938326568e-05	0	0.02383134738771769	0.07535273140730787	0	1	0	0	0	2015	5	7	14.25	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0
10539	0	730.0	0	7	0.2858714154772817	0	0.03490899567893152	0.2991024514617465	0	1	1	1	0	2015	8	27	6.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
10540	0	730.0	0	7	0.2858714154772817	1	0.02474793767186068	0.4983720088893483	0	1	1	1	0	2014	4	15	10.966666666666667	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
10541	1	60.0	1	7	2.61882938326568e-05	1	0.0329186853476496	0.46362430444295144	0	0	0	0	0	2014	8	15	13.016666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0
10542	1	1825.0	1	6	2.61882938326568e-05	1	0.02474793767186068	0.4983720088893483	0	1	0	0	0	2015	3	9	15.75	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
10543	0	60.0	1	5	0.0001047531753306272	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	6	24	13.05	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
10544	0	730.0	0	7	0.2858714154772817	0	0.08550477936362445	0.19926955742760177	0	1	1	1	0	2015	10	4	6.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
10545	0	60.0	1	4	0.0019379337436166034	1	0.0018069922744533193	0.3338157010698227	1	1	1	1	0	2014	7	12	13.2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
10546	0	90.0	1	8	5.23765876653136e-05	1	0.10587927196543145	0.4983720088893483	0	1	1	1	0	2015	12	23	10.716666666666667	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
10547	1	5840.0	1	5	0.0021736283881105146	0	0.08550477936362445	0.19926955742760177	0	1	0	0	0	2016	2	5	11.25	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
10548	1	30.0	0	7	0.2858714154772817	1	0.025821657718999608	0.27462228883490963	0	1	0	0	0	2015	7	5	16.2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
10549	1	180.0	1	5	0.0051067172973680765	0	0.02794290951944481	0.022137233621031233	0	1	0	0	0	2013	10	18	11.233333333333333	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0
10550	0	210.0	1	4	0.0011260966348042424	1	0.008799266727772686	0.3575206298344445	1	1	1	1	0	2014	10	4	9.433333333333334	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
10551	0	60.0	1	5	0.0007856488149797041	1	2.61882938326568e-05	0.06818612503660826	0	1	1	0	0	2014	11	10	16.066666666666666	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
10552	0	60.0	1	8	5.23765876653136e-05	1	0.0009951551656409586	0.31422812548452117	0	1	1	0	1	2014	7	13	14.966666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
