IsDog	Age	HasName	NameLength	NameFreq	MixColor	ColorFreqAsIs	ColorFreqBase	TabbyColor	MixBreed	Domestic	Shorthair	Longhair	Year	Month	Day	Hour	Breed_Chihuahua Shorthair Mix	Breed_Domestic Medium Hair Mix	Breed_Domestic Shorthair Mix	Breed_German Shepherd Mix	Breed_Labrador Retriever Mix	Breed_Pit Bull Mix	Breed_Rare	Sex_Female	Sex_Male	Sex_Unknown	SexStatus_Flawed	SexStatus_Intact	SexStatus_Unknown	Weekday_0	Weekday_1	Weekday_2	Weekday_3	Weekday_4	Weekday_5	Weekday_6	target
0	365.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2015	12	4	16.7	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	Transfer
1	180.0	1	6	0.0001309414691632	1	0.1058792719654314	0.4983720088893483	0	0	0	0	0	2013	11	1	14.316666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	Adoption
0	60.0	0	7	0.2858714154772817	0	0.0010737200471389	0.0095439902148259	1	1	1	1	0	2015	6	4	14.483333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	Adoption
1	90.0	1	6	0.0001571297629959	1	0.0291737593295796	0.3744551828690544	0	0	0	0	0	2014	6	26	8.216666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	Transfer
1	180.0	1	4	0.0001309414691632	1	0.1058792719654314	0.4983720088893483	0	1	0	0	0	2015	7	23	8.216666666666667	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	Return_to_owner
0	30.0	1	5	0.0004190127013225	0	0.0010475317533062	0.0584181783726979	0	1	0	0	0	2014	5	14	10.033333333333331	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	Transfer
1	1825.0	1	6	0.0013356029854654	1	0.0258216577189996	0.2746222888349096	0	1	0	0	0	2014	2	19	7.066666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	Return_to_owner
1	1460.0	1	6	0.0002356946444939	1	0.0002618829383265	0.3575206298344445	0	1	0	0	0	2015	8	13	10.283333333333331	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	Adoption
0	365.0	0	7	0.2858714154772817	1	0.0262930470079874	0.3575206298344445	0	1	1	0	0	2015	4	16	6.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	Transfer
1	1825.0	1	5	2.61882938326568e-05	1	0.0201911745449783	0.4636243044429514	0	1	0	0	0	2015	4	11	13.983333333333333	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	Return_to_owner
0	60.0	1	5	0.0001309414691632	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2013	12	24	12.7	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	Adoption
1	1095.0	1	6	0.0004975775828204	1	0.0247479376718606	0.4983720088893483	0	1	0	0	0	2015	6	4	10.833333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	Adoption
1	365.0	1	6	0.0003928244074898	0	0.0026712059709309	0.0050820886522989	0	0	0	0	0	2015	9	9	13.783333333333331	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	Return_to_owner
0	60.0	0	7	0.2858714154772817	0	0.0010737200471389	0.0095439902148259	1	1	1	1	0	2014	9	7	9.683333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Return_to_owner
1	1460.0	1	5	2.61882938326568e-05	1	0.000759460521147	0.3231691560287353	0	1	0	0	0	2013	12	20	8.733333333333333	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	Return_to_owner
1	1095.0	1	5	0.0006023307581511	1	0.0258216577189996	0.2746222888349096	0	1	0	0	0	2013	10	15	13.466666666666669	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	Euthanasia
1	365.0	1	5	0.0029069006154249	1	0.0123346863951813	0.3231691560287353	0	0	0	0	0	2014	5	31	12.833333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	3650.0	1	6	0.0012046615163022	0	0.0058138012308498	0.0150050820886522	0	1	0	0	1	2016	1	5	9.9	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	Transfer
1	730.0	0	7	0.2858714154772817	0	0.0067827681026581	0.0075800644305476	0	1	0	0	0	2015	9	2	14.616666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	Adoption
1	1095.0	1	6	0.0010999083409715	1	0.0262930470079874	0.3575206298344445	0	1	0	0	0	2015	9	25	12.95	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	Adoption
0	4380.0	1	3	7.85648814979704e-05	1	0.0004713892889878	0.3086464416765724	1	1	1	1	0	2014	11	6	8.933333333333334	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	Adoption
1	1825.0	1	7	0.004268691894723	1	0.0247479376718606	0.4983720088893483	0	1	0	0	0	2015	2	22	11.816666666666666	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Return_to_owner
0	30.0	0	7	0.2858714154772817	0	0.0053424119418619	0.0040656709218391	0	1	0	0	0	2015	9	23	11.9	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	Transfer
1	1460.0	1	6	5.23765876653136e-05	1	0.1058792719654314	0.4983720088893483	0	1	0	1	0	2014	10	9	7.366666666666666	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	Return_to_owner
1	60.0	1	7	0.0001571297629959	1	0.1058792719654314	0.4983720088893483	0	0	0	0	0	2015	12	13	9.333333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	365.0	1	7	0.0002880712321592	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2015	5	10	15.4	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	21.0	0	7	0.2858714154772817	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2014	8	9	11.966666666666669	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	Transfer
0	21.0	0	7	0.2858714154772817	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2014	8	27	12.45	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	Transfer
0	5.0	0	7	0.2858714154772817	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2015	7	3	6.5	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	Died
0	30.0	0	7	0.2858714154772817	0	0.0010475317533062	0.0584181783726979	0	1	0	0	0	2014	6	30	6.75	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	Transfer
1	180.0	0	7	0.2858714154772817	1	0.0201911745449783	0.4636243044429514	0	1	0	0	0	2015	2	8	14.133333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	365.0	1	5	0.0001309414691632	1	0.0262930470079874	0.3575206298344445	0	1	0	0	0	2014	8	30	9.883333333333333	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	730.0	1	4	0.0015712976299594	1	0.0262930470079874	0.3575206298344445	0	1	0	0	0	2015	12	8	12.566666666666666	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	Return_to_owner
0	90.0	1	5	0.0002880712321592	1	0.0247479376718606	0.4983720088893483	0	1	1	1	0	2015	7	19	14.75	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	1460.0	1	4	2.61882938326568e-05	1	0.0262930470079874	0.3575206298344445	0	1	1	1	0	2014	12	4	9.316666666666666	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	Transfer
0	120.0	1	5	0.0004975775828204	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2014	9	8	12.383333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	Transfer
0	90.0	1	5	0.0002095063506612	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2015	8	25	5.783333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Adoption
0	7.0	0	7	0.2858714154772817	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2015	1	2	11.15	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	Transfer
0	21.0	0	7	0.2858714154772817	1	0.0164724368207411	0.3338157010698227	1	1	1	1	0	2015	5	29	15.883333333333333	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	Transfer
1	365.0	1	7	0.004268691894723	1	0.003430666492078	0.3086464416765724	0	1	0	0	0	2015	11	2	14.733333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
1	365.0	1	4	0.0001833180568285	0	0.0026712059709309	0.0050820886522989	0	1	0	0	0	2014	9	21	14.35	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Transfer
1	60.0	0	7	0.2858714154772817	0	0.0238313473877176	0.0753527314073078	0	1	0	1	0	2014	8	3	11.65	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	Transfer
1	1460.0	1	4	2.61882938326568e-05	1	0.0262930470079874	0.3575206298344445	0	1	0	0	0	2014	2	22	13.266666666666667	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	Euthanasia
1	300.0	1	9	2.61882938326568e-05	1	0.1058792719654314	0.4983720088893483	0	0	0	0	0	2015	3	22	15.733333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	1460.0	1	4	0.0003928244074898	1	0.0173104622233861	0.4636243044429514	0	1	0	0	0	2015	10	17	12.966666666666669	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	Return_to_owner
1	120.0	0	7	0.2858714154772817	1	0.1058792719654314	0.4983720088893483	0	1	0	0	0	2013	10	20	11.7	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	Transfer
1	1460.0	1	8	0.0004190127013225	1	0.0291737593295796	0.3744551828690544	0	1	0	1	0	2015	10	18	10.7	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	3650.0	1	5	0.000759460521147	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2015	3	8	8.5	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	60.0	1	3	0.0015451093361267	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2015	6	29	13.15	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
1	1095.0	1	6	0.0001833180568285	1	0.003430666492078	0.3086464416765724	0	1	0	0	1	2015	2	8	15.583333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	Return_to_owner
1	1095.0	1	1	2.61882938326568e-05	1	0.0129108288594998	0.3637914104088067	0	1	0	0	0	2014	3	19	7.35	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	Return_to_owner
1	730.0	1	7	0.0007070839334817	1	0.0002356946444939	0.3231691560287353	0	1	0	0	0	2015	2	26	9.083333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	Return_to_owner
0	90.0	0	7	0.2858714154772817	0	0.0176509100432106	0.0584181783726979	0	1	1	1	0	2015	9	1	6.8	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	180.0	0	7	0.2858714154772817	0	0.0349089956789315	0.2991024514617465	0	0	0	0	0	2015	1	9	14.116666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	Transfer
1	1460.0	1	5	0.005106717297368	1	0.0291737593295796	0.3744551828690544	0	1	0	0	0	2014	1	12	12.366666666666667	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Return_to_owner
1	365.0	1	4	5.23765876653136e-05	1	0.1058792719654314	0.4983720088893483	0	1	0	0	0	2014	2	20	11.733333333333333	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	Return_to_owner
1	365.0	1	6	0.0001309414691632	0	0.0349089956789315	0.2991024514617465	0	1	0	0	0	2015	4	29	14.933333333333334	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	Return_to_owner
0	180.0	1	3	0.0002618829383265	0	0.0185936886211863	0.0138163901665891	0	1	1	1	0	2015	9	15	9.883333333333333	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	Transfer
0	5475.0	1	6	0.0001309414691632	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2015	6	25	15.9	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	Adoption
1	365.0	1	5	0.0021736283881105	1	0.0001309414691632	0.3231691560287353	0	0	0	0	0	2015	8	11	13.433333333333334	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	1825.0	0	7	0.2858714154772817	1	0.004268691894723	0.4636243044429514	0	1	0	0	0	2015	5	30	11.65	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	Euthanasia
1	1825.0	1	5	0.0001047531753306	0	0.0238313473877176	0.0753527314073078	0	1	0	0	0	2015	10	16	12.15	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	Adoption
0	60.0	1	4	0.0016498625114573	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2014	11	30	10.966666666666669	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Transfer
1	365.0	1	6	0.0003666361136571	0	0.0067827681026581	0.0075800644305476	0	1	0	0	0	2015	8	10	8.15	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	Transfer
1	365.0	0	7	0.2858714154772817	1	0.0291737593295796	0.3744551828690544	0	1	0	0	0	2014	11	18	10.466666666666669	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	Transfer
0	60.0	1	6	7.85648814979704e-05	1	0.0164724368207411	0.3338157010698227	1	1	1	1	0	2014	5	20	14.833333333333334	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Adoption
0	1095.0	1	5	0.0005499541704857	1	0.0164724368207411	0.3338157010698227	1	1	1	1	0	2014	7	26	11.4	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
0	60.0	0	7	0.2858714154772817	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2015	11	27	9.466666666666669	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	Adoption
1	60.0	0	7	0.2858714154772817	0	0.0058138012308498	0.0150050820886522	0	1	0	0	0	2014	3	30	14.266666666666667	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	14.0	0	7	0.2858714154772817	0	0.0310855047793636	0.0347132496080762	1	1	1	1	0	2015	6	3	15.166666666666666	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	Transfer
1	60.0	1	4	5.23765876653136e-05	1	0.0123346863951813	0.3231691560287353	0	0	0	0	0	2015	5	23	15.016666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	365.0	1	5	0.0001309414691632	1	0.0291737593295796	0.3744551828690544	0	1	0	0	0	2014	10	24	8.883333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	Adoption
0	28.0	0	7	0.2858714154772817	0	0.0185936886211863	0.0138163901665891	0	1	1	1	0	2015	6	14	11.583333333333334	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	Transfer
1	365.0	1	7	2.61882938326568e-05	1	0.0201911745449783	0.4636243044429514	0	1	0	1	0	2014	1	11	9.533333333333331	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	Transfer
0	365.0	0	7	0.2858714154772817	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2014	7	30	5.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	Transfer
1	365.0	1	7	0.0001047531753306	1	0.0129108288594998	0.3637914104088067	0	1	0	0	0	2015	1	23	15.716666666666669	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	Adoption
0	2920.0	0	7	0.2858714154772817	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2015	10	1	13.133333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	Euthanasia
1	365.0	1	5	0.0002880712321592	0	0.0123084981013486	0.0240667045669888	0	1	0	0	0	2015	5	5	15.483333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	365.0	1	9	0.0003928244074898	1	0.0173104622233861	0.4636243044429514	0	1	0	1	0	2015	12	15	12.25	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	Transfer
0	120.0	1	5	5.23765876653136e-05	0	0.0066780149273274	0.0048236773648939	0	1	0	0	0	2015	8	20	4.466666666666667	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	Adoption
1	120.0	1	4	7.85648814979704e-05	0	0.0030902186722535	0.0095439902148259	0	1	0	0	0	2015	9	4	12.633333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	Transfer
0	150.0	0	7	0.2858714154772817	0	0.0310855047793636	0.0347132496080762	1	1	1	1	0	2015	8	11	14.383333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Adoption
0	1095.0	0	7	0.2858714154772817	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2015	3	9	6.0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	Transfer
1	730.0	0	7	0.2858714154772817	1	0.0329186853476496	0.4636243044429514	0	0	0	1	0	2014	1	24	10.383333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	Transfer
1	365.0	1	5	0.0003928244074898	1	0.0262930470079874	0.3575206298344445	0	1	0	0	0	2015	8	30	11.833333333333334	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	90.0	0	7	0.2858714154772817	1	0.0004713892889878	0.3086464416765724	1	1	1	1	0	2015	11	24	16.45	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	Transfer
1	1825.0	1	6	2.61882938326568e-05	0	0.0349089956789315	0.2991024514617465	0	0	0	0	0	2014	5	29	12.383333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	Return_to_owner
1	365.0	1	11	5.23765876653136e-05	1	0.1058792719654314	0.4983720088893483	0	0	0	0	0	2015	7	19	13.7	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	730.0	1	5	0.0002356946444939	0	0.0855047793636244	0.1992695574276017	0	1	0	0	0	2013	12	23	9.05	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
0	60.0	0	7	0.2858714154772817	0	0.0124132512766793	0.0097679466639102	0	1	1	0	0	2013	11	24	11.716666666666669	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	1095.0	1	4	0.0001833180568285	1	0.004268691894723	0.4636243044429514	0	1	0	0	0	2013	11	13	7.966666666666667	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	Adoption
0	365.0	1	5	0.0002618829383265	1	0.0247479376718606	0.4983720088893483	0	1	1	1	0	2015	10	27	10.366666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Transfer
0	270.0	1	3	2.61882938326568e-05	0	0.0031425952599188	0.0021017451375609	0	1	0	0	0	2015	1	17	13.2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
0	120.0	1	5	0.0003666361136571	0	0.0161319890009165	0.0584181783726979	1	0	1	0	0	2016	1	2	10.033333333333331	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	365.0	1	6	2.61882938326568e-05	0	0.0234385229802278	0.1645218529812049	0	1	0	0	0	2016	1	30	15.3	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	Adoption
0	60.0	1	5	0.0003666361136571	0	0.0201649862511457	0.0151256740227746	0	1	1	1	0	2014	8	29	12.7	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	Adoption
0	2190.0	1	7	0.0002356946444939	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2014	8	3	4.566666666666666	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Euthanasia
0	90.0	0	7	0.2858714154772817	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2015	9	5	14.45	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	28.0	0	7	0.2858714154772817	0	0.0072541573916459	0.007907385394594	0	0	0	0	0	2014	1	16	13.833333333333334	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	Transfer
1	365.0	1	5	5.23765876653136e-05	0	0.0058138012308498	0.0150050820886522	0	1	0	0	0	2014	4	7	14.716666666666669	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
1	210.0	1	6	0.0013094146916328	1	0.004268691894723	0.4636243044429514	0	1	0	1	0	2014	9	7	12.866666666666667	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	1095.0	1	5	0.0003928244074898	1	0.0201911745449783	0.4636243044429514	0	1	0	0	0	2014	9	16	10.55	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	Return_to_owner
0	28.0	0	7	0.2858714154772817	0	0.0310855047793636	0.0347132496080762	1	1	1	1	0	2015	6	11	11.983333333333333	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	Transfer
0	1095.0	1	5	0.0003928244074898	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2013	10	13	14.616666666666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	730.0	0	7	0.2858714154772817	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2014	2	26	11.166666666666666	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	Transfer
0	120.0	0	7	0.2858714154772817	1	0.1058792719654314	0.4983720088893483	0	1	1	1	0	2013	10	14	12.083333333333334	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	Transfer
0	120.0	1	7	5.23765876653136e-05	0	0.0855047793636244	0.1992695574276017	0	1	1	1	0	2016	2	13	8.066666666666666	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	150.0	1	4	0.0005237658766531	1	5.23765876653136e-05	0.2229400313539029	0	0	0	0	0	2014	1	3	12.45	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	Return_to_owner
1	730.0	1	7	0.0006285190519837	1	0.0173104622233861	0.4636243044429514	0	1	0	0	0	2014	10	1	12.966666666666669	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	Return_to_owner
0	60.0	1	5	0.0002095063506612	0	0.0185936886211863	0.0138163901665891	0	1	1	1	0	2015	10	11	11.383333333333333	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
1	730.0	1	7	0.0003928244074898	1	0.0262930470079874	0.3575206298344445	0	1	0	0	0	2015	6	19	10.716666666666669	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	Transfer
1	730.0	1	6	7.85648814979704e-05	1	0.0163414953515778	0.3637914104088067	0	1	0	0	0	2015	3	16	13.366666666666667	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	Return_to_owner
1	365.0	1	5	0.0014927327484614	0	0.0279429095194448	0.0221372336210312	0	1	0	0	0	2016	1	15	14.883333333333333	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	Return_to_owner
0	150.0	0	7	0.2858714154772817	0	0.0310855047793636	0.0347132496080762	1	1	1	1	0	2013	10	10	10.1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	Adoption
0	365.0	0	7	0.2858714154772817	0	0.0617781851512374	0.1645218529812049	1	1	1	1	0	2014	6	23	5.0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	Transfer
0	60.0	1	6	0.001518921042294	0	0.0310855047793636	0.0347132496080762	1	1	1	1	0	2014	6	3	9.883333333333333	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	120.0	0	7	0.2858714154772817	1	0.0010475317533062	0.3338157010698227	0	1	0	0	0	2014	12	9	14.6	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	Adoption
1	180.0	1	4	0.00335210161058	1	0.1058792719654314	0.4983720088893483	0	0	0	0	0	2015	4	26	9.283333333333331	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	Adoption
0	60.0	1	7	0.004268691894723	1	0.0349089956789315	0.4636243044429514	1	1	1	1	0	2014	1	11	7.666666666666667	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	730.0	1	6	2.61882938326568e-05	1	0.0329186853476496	0.4636243044429514	0	1	0	0	0	2016	1	30	10.116666666666667	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	Adoption
1	120.0	1	4	0.0004975775828204	1	0.0014403561607961	0.221406791048633	0	0	0	0	0	2015	4	3	12.783333333333331	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	Transfer
1	2555.0	1	4	2.61882938326568e-05	1	0.0173104622233861	0.4636243044429514	0	0	0	0	0	2014	6	13	8.916666666666666	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	Transfer
0	60.0	1	7	0.0006547073458164	0	0.0310855047793636	0.0347132496080762	1	1	1	1	0	2015	7	6	11.266666666666667	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	Transfer
1	2555.0	1	4	0.0015712976299594	1	0.0009689668718083	0.0994194359742967	0	1	0	0	0	2015	5	6	15.233333333333333	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	Return_to_owner
1	365.0	1	5	2.61882938326568e-05	1	0.0329186853476496	0.4636243044429514	0	1	0	0	0	2016	1	29	7.983333333333333	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	Return_to_owner
